transaction_amount,customer_age_days,number_previous_transactions,previous_success_count,previous_failure_count,historical_success_rate,payment_method,failure_reason,attempt_number,hours_since_failure,hour_of_day,day_of_week,customer_value_segment,previous_recovery_count,subscription_status,recovered
2686.84,1748,8,7,1,0.875,upi,fraud_suspected,1,22.64,22,1,STANDARD,3,none,0
3741.05,912,11,9,2,0.8182,upi,bank_decline,1,53.0,2,1,STANDARD,0,none,0
6171.71,709,5,5,0,1.0,netbanking,temporary_failure,1,20.05,19,6,STANDARD,0,none,1
1594.2,1615,5,5,0,1.0,upi,bank_timeout,3,20.58,16,0,STANDARD,2,none,1
1567.85,872,8,4,4,0.5,card,invalid_account,3,10.32,16,2,STANDARD,1,none,0
1624.31,1478,10,7,3,0.7,upi,bank_timeout,3,48.03,10,5,PREMIUM,1,active,0
5994.62,1468,18,12,6,0.6667,upi,bank_timeout,1,7.02,1,3,ENTERPRISE,1,active,0
6780.42,939,7,5,2,0.7143,upi,temporary_failure,3,23.18,23,3,STANDARD,0,none,1
4042.87,548,11,6,5,0.5455,card,bank_decline,2,11.98,18,0,STANDARD,1,none,0
1807.81,1467,12,10,2,0.8333,netbanking,bank_timeout,3,37.68,9,0,STANDARD,0,none,1
4728.79,97,8,7,1,0.875,upi,invalid_account,2,77.87,18,5,PREMIUM,1,active,1
3385.51,782,14,11,3,0.7857,upi,temporary_failure,1,18.19,2,5,STANDARD,1,none,1
6581.51,252,8,7,1,0.875,card,temporary_failure,3,53.34,11,3,STANDARD,1,none,0
9727.01,1780,13,12,1,0.9231,upi,insufficient_funds,2,36.9,14,0,PREMIUM,0,active,1
2790.6,619,9,8,1,0.8889,upi,temporary_failure,3,31.55,7,5,STANDARD,0,none,1
4582.87,1593,7,7,0,1.0,upi,bank_decline,3,82.91,23,1,PREMIUM,0,active,1
6543.78,596,9,6,3,0.6667,netbanking,temporary_failure,2,65.63,11,2,PREMIUM,2,active,0
3178.08,1717,4,4,0,1.0,upi,temporary_failure,1,19.94,5,1,STANDARD,0,none,1
2644.48,571,6,5,1,0.8333,upi,insufficient_funds,1,48.57,11,3,STANDARD,0,none,1
17963.63,1296,12,10,2,0.8333,card,temporary_failure,1,73.32,7,0,PREMIUM,0,active,0
2834.05,258,12,9,3,0.75,netbanking,network_error,3,24.14,6,2,STANDARD,1,none,1
1754.88,1161,8,5,3,0.625,upi,insufficient_funds,3,2.02,8,2,STANDARD,1,none,0
7602.4,251,11,10,1,0.9091,card,bank_timeout,3,38.79,22,4,STANDARD,0,none,1
1894.36,641,8,7,1,0.875,card,network_error,3,24.11,2,6,ENTERPRISE,1,active,1
6228.21,1554,7,7,0,1.0,wallet,bank_decline,2,27.58,22,5,STANDARD,2,none,1
4264.31,340,10,6,4,0.6,upi,insufficient_funds,3,19.88,21,0,PREMIUM,0,active,0
8786.89,1401,8,6,2,0.75,card,insufficient_funds,3,26.0,22,4,STANDARD,0,none,0
6117.08,1748,6,5,1,0.8333,wallet,temporary_failure,1,66.93,19,2,STANDARD,2,none,1
2205.73,922,8,7,1,0.875,card,insufficient_funds,2,93.25,4,4,STANDARD,0,none,0
3626.66,269,6,5,1,0.8333,upi,fraud_suspected,2,47.16,22,0,STANDARD,1,none,1
6012.54,659,10,9,1,0.9,upi,fraud_suspected,1,38.39,19,2,STANDARD,1,none,1
15598.62,294,12,10,2,0.8333,card,network_error,2,62.84,7,2,PREMIUM,1,active,1
1188.71,1051,11,7,4,0.6364,upi,temporary_failure,1,63.02,5,5,PREMIUM,0,active,1
11434.42,1642,12,10,2,0.8333,card,bank_decline,2,121.76,22,2,PREMIUM,2,active,0
7601.54,558,11,8,3,0.7273,upi,insufficient_funds,1,14.28,17,6,STANDARD,4,none,0
11023.82,291,6,3,3,0.5,wallet,temporary_failure,1,98.63,3,4,STANDARD,3,none,1
3174.07,1473,13,11,2,0.8462,card,invalid_account,2,20.58,22,0,ENTERPRISE,1,active,0
1025.52,189,9,6,3,0.6667,card,invalid_account,3,34.81,20,2,STANDARD,0,none,0
7306.63,962,11,7,4,0.6364,netbanking,insufficient_funds,1,10.12,22,4,PREMIUM,1,active,0
16802.86,1059,14,10,4,0.7143,card,bank_decline,2,9.15,13,4,STANDARD,1,none,1
6989.63,915,15,14,1,0.9333,card,network_error,3,45.52,4,5,PREMIUM,2,active,0
822.76,1202,16,10,6,0.625,card,insufficient_funds,3,74.59,15,3,ENTERPRISE,2,active,0
3620.46,1335,16,12,4,0.75,netbanking,bank_timeout,1,19.14,7,6,STANDARD,2,none,1
3287.24,1185,13,10,3,0.7692,upi,bank_decline,2,14.65,0,2,STANDARD,1,none,0
5074.66,1330,10,9,1,0.9,netbanking,invalid_account,3,28.93,16,1,STANDARD,4,none,0
3283.67,937,8,7,1,0.875,upi,bank_decline,2,27.31,15,3,PREMIUM,1,active,1
3640.54,1591,11,10,1,0.9091,card,network_error,1,74.9,16,4,STANDARD,0,none,1
4082.46,302,13,10,3,0.7692,upi,temporary_failure,2,24.29,4,4,PREMIUM,1,active,0
2386.53,998,10,9,1,0.9,netbanking,fraud_suspected,3,21.02,15,6,STANDARD,1,none,0
992.47,684,14,10,4,0.7143,wallet,bank_timeout,2,13.73,12,2,STANDARD,0,none,1
2685.51,388,9,7,2,0.7778,card,temporary_failure,1,45.21,22,2,STANDARD,2,none,0
6685.4,1282,4,4,0,1.0,card,bank_decline,3,12.27,9,1,STANDARD,2,none,1
2545.91,1769,9,8,1,0.8889,card,bank_decline,3,30.63,17,1,STANDARD,2,none,0
6508.54,543,11,9,2,0.8182,upi,bank_timeout,3,85.26,0,5,ENTERPRISE,0,active,1
3533.09,1317,9,7,2,0.7778,card,bank_decline,2,23.07,21,5,ENTERPRISE,2,active,0
6911.64,281,6,6,0,1.0,netbanking,bank_decline,2,9.17,20,1,PREMIUM,0,active,1
2448.63,85,10,5,5,0.5,card,bank_timeout,1,31.16,14,4,PREMIUM,4,active,1
16734.47,564,11,8,3,0.7273,upi,temporary_failure,3,77.66,19,0,ENTERPRISE,1,active,1
2698.94,1164,10,9,1,0.9,upi,bank_timeout,1,13.86,8,3,STANDARD,0,none,1
5350.79,210,6,5,1,0.8333,card,fraud_suspected,1,20.5,11,2,ENTERPRISE,0,active,1
3308.69,626,8,8,0,1.0,upi,insufficient_funds,2,59.51,6,2,PREMIUM,1,active,0
3331.43,463,8,8,0,1.0,card,bank_timeout,2,42.26,16,6,STANDARD,0,none,1
1762.79,1195,9,9,0,1.0,upi,temporary_failure,2,40.19,6,4,STANDARD,0,none,1
1055.01,782,7,6,1,0.8571,netbanking,network_error,1,112.22,23,0,PREMIUM,0,active,1
13431.05,1480,8,6,2,0.75,wallet,bank_timeout,2,84.58,11,6,PREMIUM,0,active,1
3452.2,1060,9,5,4,0.5556,upi,bank_decline,3,17.74,12,4,STANDARD,0,none,0
594.62,832,9,8,1,0.8889,card,temporary_failure,2,52.64,15,5,STANDARD,2,none,0
2055.2,1278,9,8,1,0.8889,card,invalid_account,2,33.77,20,1,STANDARD,2,none,0
1601.86,1723,9,6,3,0.6667,upi,bank_decline,2,8.79,10,3,PREMIUM,1,active,0
10686.65,1206,10,7,3,0.7,upi,temporary_failure,3,30.92,7,3,ENTERPRISE,1,active,0
5560.6,203,8,8,0,1.0,netbanking,insufficient_funds,3,32.58,1,5,PREMIUM,1,active,1
2399.4,232,14,7,7,0.5,card,fraud_suspected,2,39.19,22,4,PREMIUM,0,active,0
9090.18,1558,9,6,3,0.6667,upi,fraud_suspected,1,54.79,18,2,STANDARD,0,none,1
4423.27,892,10,6,4,0.6,wallet,bank_decline,1,30.56,5,6,STANDARD,1,none,1
7729.79,1101,7,6,1,0.8571,card,fraud_suspected,1,38.81,5,4,STANDARD,0,none,1
5024.49,249,6,5,1,0.8333,wallet,insufficient_funds,3,20.23,1,0,STANDARD,0,none,1
7674.49,356,10,6,4,0.6,upi,insufficient_funds,1,9.53,21,2,PREMIUM,0,active,0
6152.4,535,14,12,2,0.8571,upi,insufficient_funds,3,8.51,5,6,PREMIUM,2,active,0
1664.59,1094,11,9,2,0.8182,upi,bank_decline,2,38.64,20,6,STANDARD,0,none,0
5159.17,1321,18,10,8,0.5556,upi,network_error,1,28.2,19,2,STANDARD,1,none,0
4271.63,926,9,7,2,0.7778,upi,temporary_failure,2,39.6,19,6,STANDARD,0,none,1
9830.12,706,7,6,1,0.8571,netbanking,insufficient_funds,1,10.74,21,1,STANDARD,0,none,1
1607.25,568,12,10,2,0.8333,upi,bank_timeout,2,30.34,21,2,PREMIUM,1,active,1
4876.89,1792,7,5,2,0.7143,upi,bank_decline,1,34.15,9,1,STANDARD,1,none,1
6463.9,486,12,11,1,0.9167,netbanking,insufficient_funds,2,28.06,7,1,PREMIUM,2,active,1
5211.1,1644,14,13,1,0.9286,netbanking,temporary_failure,3,18.23,3,3,STANDARD,4,none,0
6629.11,72,8,6,2,0.75,netbanking,bank_decline,1,14.71,2,1,STANDARD,0,none,1
3059.92,605,10,9,1,0.9,card,temporary_failure,3,32.16,1,5,PREMIUM,0,active,1
687.37,584,11,6,5,0.5455,card,bank_timeout,1,81.54,0,5,STANDARD,2,none,1
11752.25,1193,7,6,1,0.8571,upi,network_error,2,60.33,5,4,STANDARD,2,none,1
875.26,1275,6,5,1,0.8333,upi,bank_timeout,2,14.88,15,1,STANDARD,1,none,1
1133.09,717,8,8,0,1.0,upi,fraud_suspected,3,39.78,16,6,PREMIUM,1,active,0
2085.82,74,9,6,3,0.6667,netbanking,insufficient_funds,1,102.19,9,6,PREMIUM,0,active,1
5245.95,1172,7,6,1,0.8571,card,network_error,3,42.36,19,1,PREMIUM,0,active,1
8978.14,494,8,5,3,0.625,card,insufficient_funds,1,78.8,8,0,ENTERPRISE,0,active,1
6961.33,305,15,12,3,0.8,upi,bank_decline,2,45.56,5,1,STANDARD,3,none,1
1346.05,1076,6,5,1,0.8333,upi,fraud_suspected,2,39.22,11,1,STANDARD,2,none,0
2757.42,10,9,7,2,0.7778,card,temporary_failure,3,72.74,3,2,PREMIUM,2,active,1
1969.04,1594,8,7,1,0.875,card,bank_timeout,1,57.35,19,3,PREMIUM,3,active,1
7874.53,1222,11,8,3,0.7273,netbanking,insufficient_funds,3,54.25,3,6,STANDARD,0,none,1
8074.71,261,7,6,1,0.8571,wallet,bank_decline,2,76.38,13,4,STANDARD,1,none,1
889.75,472,5,3,2,0.6,card,bank_decline,2,12.85,4,4,PREMIUM,1,active,0
4122.9,716,9,8,1,0.8889,netbanking,insufficient_funds,2,29.47,0,5,PREMIUM,0,active,0
3682.66,347,9,5,4,0.5556,card,bank_timeout,3,30.13,2,3,STANDARD,0,none,1
1382.29,1451,6,3,3,0.5,upi,invalid_account,1,12.68,2,0,PREMIUM,0,active,1
7562.27,860,13,10,3,0.7692,upi,bank_decline,3,57.01,5,5,STANDARD,1,none,0
3952.34,150,8,3,5,0.375,card,insufficient_funds,3,57.1,5,6,STANDARD,1,none,0
4961.57,1349,7,6,1,0.8571,upi,temporary_failure,1,48.38,15,1,STANDARD,0,none,1
6466.85,565,7,6,1,0.8571,card,invalid_account,3,32.61,4,5,ENTERPRISE,1,active,0
11372.99,291,7,5,2,0.7143,card,temporary_failure,2,69.26,5,3,PREMIUM,1,active,0
4125.42,829,6,5,1,0.8333,upi,invalid_account,2,87.95,11,2,STANDARD,0,none,0
4291.82,518,9,5,4,0.5556,netbanking,insufficient_funds,2,15.02,6,1,STANDARD,1,none,0
3261.23,970,11,10,1,0.9091,upi,temporary_failure,2,50.68,18,3,STANDARD,0,none,1
1326.13,273,7,6,1,0.8571,upi,temporary_failure,3,13.67,7,3,STANDARD,4,none,1
1518.05,376,8,6,2,0.75,upi,fraud_suspected,1,22.81,9,5,STANDARD,1,none,0
1998.43,104,10,9,1,0.9,upi,insufficient_funds,3,44.46,13,1,PREMIUM,0,active,1
1857.01,1075,8,5,3,0.625,card,bank_timeout,2,10.69,6,0,ENTERPRISE,0,active,1
1397.66,693,9,7,2,0.7778,netbanking,temporary_failure,1,99.28,13,5,STANDARD,0,none,1
11938.92,1563,7,6,1,0.8571,card,temporary_failure,1,31.37,16,0,STANDARD,1,none,1
3631.25,848,5,5,0,1.0,upi,temporary_failure,1,10.24,22,4,PREMIUM,2,active,1
2797.72,1091,16,15,1,0.9375,netbanking,network_error,1,37.07,20,1,STANDARD,2,none,1
2915.06,522,13,8,5,0.6154,upi,insufficient_funds,3,36.62,14,1,STANDARD,1,none,1
6594.24,663,15,12,3,0.8,card,insufficient_funds,2,32.51,17,5,PREMIUM,0,active,1
3825.05,1422,2,1,1,0.5,wallet,bank_decline,3,45.46,6,5,STANDARD,2,none,1
13421.01,459,8,6,2,0.75,netbanking,bank_decline,3,29.31,7,6,STANDARD,2,none,1
1327.28,521,7,5,2,0.7143,upi,bank_timeout,1,38.39,5,1,STANDARD,1,none,0
13325.01,910,7,4,3,0.5714,card,fraud_suspected,3,40.31,14,6,PREMIUM,0,active,0
1503.86,791,13,9,4,0.6923,card,temporary_failure,2,9.87,8,3,STANDARD,3,none,0
2693.83,1132,12,10,2,0.8333,card,insufficient_funds,1,69.92,7,1,STANDARD,0,none,1
4212.61,346,10,6,4,0.6,upi,bank_decline,2,45.92,23,2,PREMIUM,1,active,0
3519.85,1620,13,11,2,0.8462,netbanking,network_error,3,29.2,16,4,STANDARD,0,none,1
10169.75,836,8,7,1,0.875,card,insufficient_funds,1,43.5,15,6,PREMIUM,0,active,0
5377.48,1151,7,5,2,0.7143,card,bank_decline,2,132.52,11,1,STANDARD,1,none,1
1447.73,129,11,10,1,0.9091,upi,bank_decline,1,30.33,6,3,PREMIUM,1,active,1
897.09,882,13,6,7,0.4615,upi,network_error,2,128.53,21,3,STANDARD,0,none,1
11769.83,1364,6,6,0,1.0,upi,network_error,3,77.47,3,6,STANDARD,0,none,1
9447.33,1052,13,9,4,0.6923,upi,temporary_failure,1,31.73,14,0,PREMIUM,0,active,0
1223.71,1410,8,7,1,0.875,netbanking,bank_decline,1,133.67,3,0,PREMIUM,1,active,0
2153.16,1447,5,3,2,0.6,upi,network_error,1,85.96,1,1,STANDARD,1,none,0
5941.37,98,8,7,1,0.875,netbanking,network_error,3,43.0,21,4,PREMIUM,4,active,1
1869.46,683,12,10,2,0.8333,upi,temporary_failure,1,38.63,9,1,PREMIUM,1,active,1
2435.78,1100,5,5,0,1.0,wallet,bank_timeout,3,60.05,12,5,STANDARD,1,none,1
4093.99,263,5,3,2,0.6,card,invalid_account,2,32.24,13,4,STANDARD,0,none,0
1557.61,556,4,4,0,1.0,upi,temporary_failure,1,67.88,9,3,STANDARD,0,none,1
7708.59,682,9,4,5,0.4444,card,bank_decline,2,12.13,9,6,STANDARD,0,none,0
21941.77,642,7,6,1,0.8571,card,network_error,1,21.5,20,6,PREMIUM,2,active,1
3253.68,1525,7,5,2,0.7143,upi,temporary_failure,3,20.75,6,4,STANDARD,2,none,0
933.66,1278,11,9,2,0.8182,upi,invalid_account,3,64.41,17,6,STANDARD,3,none,0
6514.61,123,7,6,1,0.8571,card,bank_decline,3,21.22,22,5,STANDARD,0,none,0
2574.53,656,13,12,1,0.9231,card,bank_timeout,1,16.97,21,5,STANDARD,1,none,1
1111.86,1148,13,12,1,0.9231,upi,bank_decline,1,13.44,20,5,PREMIUM,0,active,1
1019.84,1077,6,5,1,0.8333,card,network_error,3,32.51,4,3,STANDARD,3,none,1
8617.14,249,8,7,1,0.875,netbanking,network_error,1,10.43,14,0,STANDARD,2,none,1
2669.09,1498,8,6,2,0.75,upi,bank_decline,1,107.31,12,2,STANDARD,0,none,0
3695.73,914,13,10,3,0.7692,wallet,temporary_failure,1,54.5,5,0,PREMIUM,4,active,0
3206.7,960,9,5,4,0.5556,upi,temporary_failure,2,34.02,7,1,STANDARD,1,none,0
5471.08,1381,13,9,4,0.6923,card,insufficient_funds,2,17.6,3,2,STANDARD,2,none,0
2675.63,1550,14,10,4,0.7143,card,bank_decline,1,12.91,14,0,STANDARD,0,none,0
2058.24,251,11,9,2,0.8182,card,temporary_failure,2,17.07,16,2,STANDARD,0,none,1
3435.23,771,10,8,2,0.8,upi,temporary_failure,1,15.4,16,2,PREMIUM,0,active,1
2025.13,290,8,4,4,0.5,wallet,temporary_failure,1,45.22,13,0,PREMIUM,0,active,1
16563.78,833,10,7,3,0.7,upi,insufficient_funds,1,57.4,14,4,STANDARD,2,none,0
7625.93,576,6,3,3,0.5,card,temporary_failure,3,46.15,13,0,STANDARD,1,none,1
10655.21,1490,11,8,3,0.7273,card,invalid_account,2,57.68,14,2,ENTERPRISE,0,active,0
3023.33,373,11,6,5,0.5455,upi,network_error,1,7.4,16,2,PREMIUM,1,active,0
4491.66,1751,9,5,4,0.5556,upi,invalid_account,2,17.21,5,6,STANDARD,1,none,0
7062.29,1561,13,10,3,0.7692,wallet,bank_timeout,2,21.83,15,2,PREMIUM,1,active,1
8898.56,1393,7,5,2,0.7143,card,temporary_failure,2,19.27,10,2,ENTERPRISE,4,active,1
1550.61,1302,6,4,2,0.6667,upi,temporary_failure,1,21.74,15,4,PREMIUM,0,active,1
7613.82,677,12,11,1,0.9167,card,fraud_suspected,3,18.43,12,1,PREMIUM,0,active,0
3848.94,900,6,5,1,0.8333,upi,insufficient_funds,2,113.3,8,5,STANDARD,3,none,0
56185.92,1494,8,8,0,1.0,wallet,bank_decline,1,38.38,21,6,STANDARD,1,none,1
2458.7,965,8,8,0,1.0,upi,temporary_failure,1,66.35,23,0,STANDARD,0,none,1
8474.31,619,8,7,1,0.875,card,insufficient_funds,3,36.25,2,3,STANDARD,1,none,0
1436.48,251,7,7,0,1.0,upi,temporary_failure,1,67.67,19,3,STANDARD,0,none,1
4256.25,1397,10,7,3,0.7,netbanking,temporary_failure,2,59.65,7,5,STANDARD,1,none,1
2019.54,451,11,8,3,0.7273,upi,temporary_failure,3,47.58,11,1,STANDARD,1,none,0
25721.91,1283,9,5,4,0.5556,card,insufficient_funds,2,62.65,22,4,STANDARD,0,none,0
7310.96,532,12,10,2,0.8333,netbanking,invalid_account,1,31.76,9,3,PREMIUM,2,active,0
1789.83,321,10,8,2,0.8,card,bank_decline,2,84.72,1,2,STANDARD,2,none,0
6185.91,1676,10,5,5,0.5,card,temporary_failure,2,11.04,17,4,ENTERPRISE,0,active,1
5168.89,1493,9,7,2,0.7778,upi,temporary_failure,2,36.6,21,1,STANDARD,0,none,1
6140.5,1544,12,10,2,0.8333,card,network_error,3,22.78,4,0,PREMIUM,1,active,0
2311.51,1751,4,3,1,0.75,card,bank_timeout,2,63.79,0,3,STANDARD,3,none,1
1310.25,1553,12,8,4,0.6667,upi,temporary_failure,1,82.68,23,3,PREMIUM,0,active,1
2072.2,709,7,6,1,0.8571,upi,temporary_failure,3,96.21,0,4,STANDARD,3,none,1
935.22,359,8,6,2,0.75,upi,bank_decline,3,42.29,13,1,ENTERPRISE,0,active,0
4751.18,1285,10,8,2,0.8,card,bank_decline,3,56.35,18,1,STANDARD,0,none,1
2519.13,1182,8,5,3,0.625,upi,bank_timeout,3,58.61,4,1,STANDARD,0,none,1
2032.27,745,7,7,0,1.0,upi,insufficient_funds,1,9.58,17,6,PREMIUM,1,active,1
3963.3,400,11,8,3,0.7273,netbanking,temporary_failure,3,28.99,15,3,ENTERPRISE,3,active,1
15411.7,1245,12,10,2,0.8333,wallet,network_error,1,44.71,14,6,STANDARD,0,none,0
5846.19,1637,17,11,6,0.6471,upi,network_error,3,22.88,23,6,STANDARD,1,none,0
2215.02,963,11,8,3,0.7273,netbanking,temporary_failure,3,42.08,17,6,ENTERPRISE,1,active,0
4443.97,827,9,4,5,0.4444,upi,bank_decline,1,53.12,18,5,STANDARD,1,none,0
3563.65,678,6,3,3,0.5,upi,insufficient_funds,2,78.25,0,5,PREMIUM,3,active,1
3027.77,273,9,9,0,1.0,upi,bank_timeout,3,14.87,6,3,STANDARD,0,none,1
6432.5,331,9,7,2,0.7778,card,temporary_failure,2,33.06,3,2,STANDARD,0,none,1
4369.47,1590,7,5,2,0.7143,upi,insufficient_funds,3,40.23,20,3,STANDARD,1,none,1
3656.34,160,11,8,3,0.7273,netbanking,insufficient_funds,1,21.18,12,5,STANDARD,2,none,0
12413.78,580,12,8,4,0.6667,card,insufficient_funds,2,5.13,3,2,PREMIUM,1,active,1
9971.31,1729,10,9,1,0.9,upi,bank_timeout,3,2.65,13,0,STANDARD,0,none,1
2129.63,575,14,11,3,0.7857,netbanking,network_error,3,46.82,7,5,PREMIUM,0,active,1
1839.34,1164,8,8,0,1.0,netbanking,temporary_failure,2,46.12,20,1,PREMIUM,0,active,1
5351.83,1142,12,7,5,0.5833,upi,bank_decline,2,10.61,11,3,STANDARD,0,none,1
4507.72,975,7,4,3,0.5714,upi,bank_timeout,1,79.71,3,5,PREMIUM,3,active,0
3739.06,1351,4,3,1,0.75,card,network_error,3,13.0,21,0,STANDARD,1,none,0
1540.51,554,7,7,0,1.0,card,temporary_failure,3,111.5,20,5,STANDARD,0,none,1
2606.46,613,8,7,1,0.875,netbanking,network_error,1,33.38,20,5,STANDARD,0,none,1
6752.86,1156,7,5,2,0.7143,card,fraud_suspected,1,64.26,20,1,PREMIUM,1,active,0
4450.68,598,9,7,2,0.7778,upi,bank_timeout,1,50.68,13,1,STANDARD,1,none,1
386.08,708,5,5,0,1.0,upi,bank_timeout,1,48.57,7,0,STANDARD,1,none,1
1137.96,1404,13,11,2,0.8462,upi,temporary_failure,2,214.81,9,5,PREMIUM,2,active,1
4325.12,198,6,3,3,0.5,upi,invalid_account,3,24.8,9,0,PREMIUM,1,active,0
2402.75,509,7,7,0,1.0,upi,bank_timeout,2,59.67,8,5,PREMIUM,0,active,1
15252.03,836,9,7,2,0.7778,card,temporary_failure,2,54.58,21,2,ENTERPRISE,0,active,1
2473.33,91,10,6,4,0.6,card,temporary_failure,1,8.18,19,3,STANDARD,3,none,1
6108.19,1055,9,8,1,0.8889,card,network_error,3,22.4,14,6,STANDARD,0,none,1
3065.14,940,9,7,2,0.7778,wallet,temporary_failure,1,29.37,23,3,STANDARD,0,none,1
6452.14,320,10,5,5,0.5,upi,bank_timeout,3,23.34,6,1,STANDARD,0,none,0
9459.55,1190,7,7,0,1.0,netbanking,insufficient_funds,1,4.34,8,6,STANDARD,2,none,1
5184.76,423,11,10,1,0.9091,upi,bank_decline,1,17.61,17,1,STANDARD,0,none,1
5137.14,1016,13,9,4,0.6923,upi,network_error,1,103.19,20,1,STANDARD,1,none,1
2159.28,1651,6,5,1,0.8333,netbanking,bank_timeout,1,30.31,22,0,PREMIUM,0,active,1
3160.73,1039,11,11,0,1.0,card,network_error,1,49.04,12,6,STANDARD,0,none,1
5648.18,614,12,8,4,0.6667,upi,fraud_suspected,1,184.74,10,1,STANDARD,2,none,0
5753.33,1254,16,12,4,0.75,upi,invalid_account,3,22.24,19,4,STANDARD,0,none,0
4548.82,1200,10,8,2,0.8,upi,temporary_failure,1,49.19,6,0,STANDARD,0,none,1
5106.06,66,10,7,3,0.7,wallet,insufficient_funds,1,34.27,4,2,STANDARD,1,none,0
9456.0,1434,9,4,5,0.4444,upi,temporary_failure,1,29.48,10,2,PREMIUM,0,active,0
3274.23,1114,5,4,1,0.8,upi,bank_decline,3,107.0,18,6,STANDARD,2,none,0
4862.65,942,11,10,1,0.9091,wallet,bank_decline,3,38.23,19,4,PREMIUM,1,active,0
3559.48,1633,8,6,2,0.75,netbanking,network_error,3,62.83,3,0,PREMIUM,0,active,0
7613.42,615,4,3,1,0.75,card,fraud_suspected,1,12.61,16,6,PREMIUM,0,active,1
4435.55,445,11,9,2,0.8182,card,bank_decline,1,57.76,8,0,PREMIUM,1,active,1
1968.63,1479,7,6,1,0.8571,card,insufficient_funds,2,30.49,23,6,PREMIUM,0,active,1
5087.95,35,13,13,0,1.0,upi,temporary_failure,1,75.98,16,2,PREMIUM,2,active,1
7238.7,1328,7,5,2,0.7143,upi,bank_timeout,2,29.5,1,6,STANDARD,0,none,1
2652.67,1672,6,5,1,0.8333,netbanking,bank_timeout,2,79.65,18,1,STANDARD,1,none,1
6774.77,349,5,4,1,0.8,card,bank_decline,3,66.87,19,3,STANDARD,1,none,1
5053.8,364,5,5,0,1.0,card,bank_timeout,2,106.91,1,2,STANDARD,0,none,1
8689.11,1329,11,8,3,0.7273,wallet,temporary_failure,1,59.51,23,3,ENTERPRISE,1,active,1
1798.55,913,7,6,1,0.8571,card,bank_timeout,2,49.84,2,2,PREMIUM,1,active,1
17528.51,1310,18,14,4,0.7778,upi,network_error,1,12.86,6,5,STANDARD,1,none,1
2291.8,118,8,8,0,1.0,upi,insufficient_funds,3,36.19,13,2,STANDARD,1,none,1
2924.59,847,6,4,2,0.6667,upi,network_error,1,22.73,19,0,STANDARD,0,none,0
2243.82,1216,7,7,0,1.0,card,temporary_failure,1,30.01,10,0,STANDARD,1,none,1
2632.66,1346,11,8,3,0.7273,netbanking,bank_timeout,1,111.25,22,4,STANDARD,2,none,0
1715.2,852,6,6,0,1.0,wallet,insufficient_funds,2,21.42,17,5,PREMIUM,1,active,1
1025.71,1184,9,8,1,0.8889,card,network_error,2,68.64,12,1,PREMIUM,1,active,1
3558.2,352,5,5,0,1.0,upi,bank_timeout,3,6.96,10,0,PREMIUM,0,active,1
15274.87,464,10,7,3,0.7,netbanking,bank_decline,2,17.18,0,4,PREMIUM,0,active,0
7921.0,1220,11,8,3,0.7273,netbanking,insufficient_funds,1,18.32,6,6,STANDARD,3,none,1
3003.25,1355,11,8,3,0.7273,card,temporary_failure,3,11.89,21,1,ENTERPRISE,1,active,1
8697.93,149,11,10,1,0.9091,wallet,temporary_failure,1,41.09,15,5,PREMIUM,1,active,1
2526.46,1416,5,4,1,0.8,upi,bank_timeout,3,47.21,22,0,PREMIUM,0,active,1
1491.71,1482,4,4,0,1.0,card,temporary_failure,1,21.6,1,2,STANDARD,1,none,1
17722.66,463,7,6,1,0.8571,card,bank_decline,1,59.54,18,0,STANDARD,2,none,1
10074.73,842,8,8,0,1.0,card,insufficient_funds,2,39.67,11,5,PREMIUM,3,active,0
23882.55,575,8,6,2,0.75,upi,temporary_failure,1,27.78,7,2,STANDARD,1,none,1
621.46,1433,14,11,3,0.7857,netbanking,insufficient_funds,2,18.0,13,6,STANDARD,1,none,0
4795.18,1288,9,6,3,0.6667,netbanking,bank_timeout,3,14.45,20,2,PREMIUM,0,active,1
14424.51,780,7,7,0,1.0,card,temporary_failure,2,32.16,1,2,STANDARD,1,none,1
6363.92,942,7,6,1,0.8571,upi,invalid_account,1,56.84,6,6,PREMIUM,0,active,0
3959.76,1453,12,6,6,0.5,card,temporary_failure,1,28.62,15,3,PREMIUM,0,active,1
4123.97,371,13,11,2,0.8462,card,fraud_suspected,3,75.02,21,4,PREMIUM,0,active,0
4986.65,120,8,7,1,0.875,upi,insufficient_funds,2,14.83,21,6,PREMIUM,1,active,1
4552.65,1578,9,7,2,0.7778,upi,insufficient_funds,3,14.89,13,5,STANDARD,1,none,0
28038.2,500,11,8,3,0.7273,upi,insufficient_funds,3,80.72,0,0,PREMIUM,0,active,0
8883.8,1578,5,4,1,0.8,card,bank_decline,3,20.2,19,2,PREMIUM,0,active,1
4569.85,1157,7,6,1,0.8571,upi,bank_timeout,1,14.18,8,5,ENTERPRISE,1,active,1
3651.64,423,8,7,1,0.875,upi,temporary_failure,2,93.92,16,1,PREMIUM,3,active,0
5602.46,170,9,8,1,0.8889,upi,bank_decline,1,34.27,18,4,STANDARD,1,none,1
960.5,1771,10,8,2,0.8,wallet,temporary_failure,2,31.53,11,5,PREMIUM,2,active,1
3763.74,784,11,7,4,0.6364,upi,temporary_failure,2,8.66,13,3,STANDARD,2,none,1
6197.18,1162,7,5,2,0.7143,upi,network_error,1,54.23,11,3,STANDARD,3,none,1
